distance,contrast,probe,eye,individual
255,2.153466667,control,LE1,C19
260,2.1429,control,LE1,C19
265,2.142766667,control,LE1,C19
270,2.165,control,LE1,C19
275,2.191,control,LE1,C19
280,2.262533333,control,LE1,C19
285,2.387033333,control,LE1,C19
290,2.416133333,control,LE1,C19
295,2.474766667,control,LE1,C19
300,2.479433333,control,LE1,C19
305,2.569266667,control,LE1,C19
310,2.579666667,control,LE1,C19
315,2.625966667,control,LE1,C19
320,2.685433333,control,LE1,C19
325,2.663466667,control,LE1,C19
330,2.589233333,control,LE1,C19
335,2.538366667,control,LE1,C19
340,2.572833333,control,LE1,C19
345,2.723166667,control,LE1,C19
350,2.975033333,control,LE1,C19
355,3.1759,control,LE1,C19
360,3.4773,control,LE1,C19
365,3.713966667,control,LE1,C19
370,4.0044,control,LE1,C19
375,4.233566667,control,LE1,C19
380,4.3487,control,LE1,C19
385,4.5587,control,LE1,C19
390,4.542933333,control,LE1,C19
395,4.437233333,control,LE1,C19
400,3.761766667,control,LE1,C19
405,3.374133333,control,LE1,C19
410,2.9447,control,LE1,C19
415,2.889866667,control,LE1,C19
420,2.693,control,LE1,C19
425,2.6104,control,LE1,C19
430,2.4312,control,LE1,C19
435,2.4086,control,LE1,C19
440,2.302533333,control,LE1,C19
445,2.2617,control,LE1,C19
450,2.2436,control,LE1,C19
455,2.2282,control,LE1,C19
460,2.179833333,control,LE1,C19
465,2.158633333,control,LE1,C19
470,2.167366667,control,LE1,C19
475,2.136,control,LE1,C19
480,2.101966667,control,LE1,C19
485,2.086433333,control,LE1,C19
490,2.071866667,control,LE1,C19
495,2.023533333,control,LE1,C19
500,1.985366667,control,LE1,C19
505,1.980333333,control,LE1,C19
185,2.283433333,control,LE2,C19
190,2.279366667,control,LE2,C19
195,2.290433333,control,LE2,C19
200,2.311966667,control,LE2,C19
205,2.3182,control,LE2,C19
210,2.350166667,control,LE2,C19
215,2.370833333,control,LE2,C19
220,2.381366667,control,LE2,C19
225,2.432766667,control,LE2,C19
230,2.4436,control,LE2,C19
235,2.4766,control,LE2,C19
240,2.528366667,control,LE2,C19
245,2.551066667,control,LE2,C19
250,2.587066667,control,LE2,C19
255,2.6371,control,LE2,C19
260,2.6791,control,LE2,C19
265,2.727866667,control,LE2,C19
270,2.7983,control,LE2,C19
275,2.8608,control,LE2,C19
280,2.938933333,control,LE2,C19
285,2.9621,control,LE2,C19
290,3.037066667,control,LE2,C19
295,3.1636,control,LE2,C19
300,3.4026,control,LE2,C19
305,3.688533333,control,LE2,C19
310,3.9211,control,LE2,C19
315,4.023266667,control,LE2,C19
320,3.928466667,control,LE2,C19
325,3.608866667,control,LE2,C19
330,3.458766667,control,LE2,C19
335,3.496533333,control,LE2,C19
340,3.8289,control,LE2,C19
345,4.341333333,control,LE2,C19
350,5.072566667,control,LE2,C19
355,5.743133333,control,LE2,C19
360,6.240066667,control,LE2,C19
365,6.549866667,control,LE2,C19
370,6.633,control,LE2,C19
375,6.4404,control,LE2,C19
380,6.075666667,control,LE2,C19
385,5.525466667,control,LE2,C19
390,4.970166667,control,LE2,C19
395,4.4692,control,LE2,C19
400,4.103933333,control,LE2,C19
405,3.8271,control,LE2,C19
410,3.3137,control,LE2,C19
415,3.084466667,control,LE2,C19
420,2.9823,control,LE2,C19
425,2.9574,control,LE2,C19
430,2.937233333,control,LE2,C19
435,2.930133333,control,LE2,C19
440,2.860233333,control,LE2,C19
445,2.843666667,control,LE2,C19
450,2.7252,control,LE2,C19
455,2.630133333,control,LE2,C19
460,2.581966667,control,LE2,C19
465,2.5472,control,LE2,C19
470,2.495233333,control,LE2,C19
475,2.446366667,control,LE2,C19
480,2.403333333,control,LE2,C19
485,2.373833333,control,LE2,C19
490,2.326233333,control,LE2,C19
495,2.295766667,control,LE2,C19
500,2.2781,control,LE2,C19
505,2.2685,control,LE2,C19
510,2.263133333,control,LE2,C19
515,2.2609,control,LE2,C19
520,2.220133333,control,LE2,C19
525,2.213266667,control,LE2,C19
530,2.193233333,control,LE2,C19
535,2.163966667,control,LE2,C19
540,2.134933333,control,LE2,C19
545,2.110133333,control,LE2,C19
550,2.0793,control,LE2,C19
555,2.0468,control,LE2,C19
560,2.0258,control,LE2,C19
565,1.983466667,control,LE2,C19
570,2.0079,control,LE2,C19
575,1.960233333,control,LE2,C19
580,1.9401,control,LE2,C19
585,1.923233333,control,LE2,C19
590,1.917866667,control,LE2,C19
595,1.898466667,control,LE2,C19
600,1.894633333,control,LE2,C19
605,1.8755,control,LE2,C19
610,1.8629,control,LE2,C19
615,1.850466667,control,LE2,C19
620,1.841166667,control,LE2,C19
625,1.833833333,control,LE2,C19
630,1.825566667,control,LE2,C19
635,1.8052,control,LE2,C19
640,1.7983,control,LE2,C19
185,1.634633333,control,RE1,C19
190,1.657066667,control,RE1,C19
195,1.664966667,control,RE1,C19
200,1.664666667,control,RE1,C19
205,1.712866667,control,RE1,C19
210,1.705433333,control,RE1,C19
215,1.724666667,control,RE1,C19
220,1.7327,control,RE1,C19
225,1.759966667,control,RE1,C19
230,1.8146,control,RE1,C19
235,1.8188,control,RE1,C19
240,1.840866667,control,RE1,C19
245,1.880166667,control,RE1,C19
250,1.886933333,control,RE1,C19
255,1.9349,control,RE1,C19
260,1.9452,control,RE1,C19
265,1.960766667,control,RE1,C19
270,1.9834,control,RE1,C19
275,1.9961,control,RE1,C19
280,2.012966667,control,RE1,C19
285,2.027066667,control,RE1,C19
290,2.052166667,control,RE1,C19
295,2.083433333,control,RE1,C19
300,2.112733333,control,RE1,C19
305,2.126,control,RE1,C19
310,2.161766667,control,RE1,C19
315,2.177566667,control,RE1,C19
320,2.2597,control,RE1,C19
325,2.3186,control,RE1,C19
330,2.4304,control,RE1,C19
335,2.487133333,control,RE1,C19
340,2.512166667,control,RE1,C19
345,2.5743,control,RE1,C19
350,2.6299,control,RE1,C19
355,2.703066667,control,RE1,C19
360,2.8056,control,RE1,C19
365,2.997733333,control,RE1,C19
370,2.9815,control,RE1,C19
375,2.9,control,RE1,C19
380,2.895433333,control,RE1,C19
385,2.8947,control,RE1,C19
390,2.8433,control,RE1,C19
395,2.843366667,control,RE1,C19
400,2.826066667,control,RE1,C19
405,2.8189,control,RE1,C19
410,2.813433333,control,RE1,C19
415,2.8555,control,RE1,C19
420,2.905866667,control,RE1,C19
425,2.924633333,control,RE1,C19
430,2.902833333,control,RE1,C19
435,2.860266667,control,RE1,C19
440,2.8359,control,RE1,C19
445,2.781866667,control,RE1,C19
450,2.6827,control,RE1,C19
455,2.6412,control,RE1,C19
460,2.512266667,control,RE1,C19
465,2.459466667,control,RE1,C19
470,2.419266667,control,RE1,C19
475,2.341133333,control,RE1,C19
480,2.304166667,control,RE1,C19
485,2.264433333,control,RE1,C19
490,2.241133333,control,RE1,C19
495,2.212733333,control,RE1,C19
500,2.201766667,control,RE1,C19
505,2.184833333,control,RE1,C19
510,2.1749,control,RE1,C19
515,2.141033333,control,RE1,C19
520,2.1014,control,RE1,C19
525,2.075066667,control,RE1,C19
530,2.060033333,control,RE1,C19
535,2.041766667,control,RE1,C19
540,2.0325,control,RE1,C19
545,2.008033333,control,RE1,C19
550,1.9678,control,RE1,C19
555,1.945233333,control,RE1,C19
185,2.5558,control,RE2,C19
190,2.556766667,control,RE2,C19
195,2.482566667,control,RE2,C19
200,2.7971,control,RE2,C19
205,3.101833333,control,RE2,C19
210,3.158133333,control,RE2,C19
215,3.204566667,control,RE2,C19
220,3.127833333,control,RE2,C19
225,3.114166667,control,RE2,C19
230,3.1772,control,RE2,C19
235,3.3368,control,RE2,C19
240,3.548533333,control,RE2,C19
245,3.6548,control,RE2,C19
250,3.841233333,control,RE2,C19
255,3.857966667,control,RE2,C19
260,3.716033333,control,RE2,C19
265,3.864833333,control,RE2,C19
270,4.0501,control,RE2,C19
275,4.418566667,control,RE2,C19
280,4.721966667,control,RE2,C19
285,4.8596,control,RE2,C19
290,5.000966667,control,RE2,C19
295,5.114133333,control,RE2,C19
300,5.2266,control,RE2,C19
305,5.106233333,control,RE2,C19
310,5.091,control,RE2,C19
315,5.1514,control,RE2,C19
320,5.4247,control,RE2,C19
325,5.381466667,control,RE2,C19
330,4.838066667,control,RE2,C19
335,4.621633333,control,RE2,C19
340,4.511,control,RE2,C19
345,4.5422,control,RE2,C19
350,4.573766667,control,RE2,C19
355,4.5839,control,RE2,C19
360,4.523033333,control,RE2,C19
365,4.1438,control,RE2,C19
370,3.9642,control,RE2,C19
375,3.896333333,control,RE2,C19
380,3.685033333,control,RE2,C19
385,3.663066667,control,RE2,C19
390,3.650766667,control,RE2,C19
395,3.549433333,control,RE2,C19
400,3.322966667,control,RE2,C19
405,3.273666667,control,RE2,C19
410,3.155366667,control,RE2,C19
415,3.132833333,control,RE2,C19
420,2.979866667,control,RE2,C19
425,2.8451,control,RE2,C19
430,2.7788,control,RE2,C19
435,2.741033333,control,RE2,C19
440,2.643533333,control,RE2,C19
445,2.5241,control,RE2,C19
450,2.4621,control,RE2,C19
455,2.423033333,control,RE2,C19
460,2.410733333,control,RE2,C19
465,2.3799,control,RE2,C19
470,2.332566667,control,RE2,C19
475,2.3157,control,RE2,C19
480,2.2859,control,RE2,C19
485,2.271033333,control,RE2,C19
490,2.271833333,control,RE2,C19
495,2.268,control,RE2,C19
500,2.2439,control,RE2,C19
505,2.2142,control,RE2,C19
510,2.164366667,control,RE2,C19
515,2.158733333,control,RE2,C19
520,2.1432,control,RE2,C19
525,2.143,control,RE2,C19
530,2.122433333,control,RE2,C19
535,2.107766667,control,RE2,C19
540,2.084333333,control,RE2,C19
545,2.0852,control,RE2,C19
550,2.060833333,control,RE2,C19
555,2.019133333,control,RE2,C19
560,2.0104,control,RE2,C19
565,1.9955,control,RE2,C19
570,1.984,control,RE2,C19
575,1.975933333,control,RE2,C19
580,1.961933333,control,RE2,C19
585,1.9692,control,RE2,C19
590,1.9439,control,RE2,C19
185,2.056433333,control,LE1,C20
190,2.0825,control,LE1,C20
195,2.1293,control,LE1,C20
200,2.195266667,control,LE1,C20
205,2.282266667,control,LE1,C20
210,2.299733333,control,LE1,C20
215,2.359066667,control,LE1,C20
220,2.4155,control,LE1,C20
225,2.429566667,control,LE1,C20
230,2.4767,control,LE1,C20
235,2.505466667,control,LE1,C20
240,2.5609,control,LE1,C20
245,2.615633333,control,LE1,C20
250,2.6422,control,LE1,C20
255,2.705666667,control,LE1,C20
260,2.762866667,control,LE1,C20
265,2.813666667,control,LE1,C20
270,2.963066667,control,LE1,C20
275,3.113266667,control,LE1,C20
280,3.1939,control,LE1,C20
285,3.181366667,control,LE1,C20
290,3.197466667,control,LE1,C20
295,3.304866667,control,LE1,C20
300,3.332933333,control,LE1,C20
305,3.652566667,control,LE1,C20
310,3.931833333,control,LE1,C20
315,3.9302,control,LE1,C20
320,4.170466667,control,LE1,C20
325,4.2576,control,LE1,C20
330,4.557966667,control,LE1,C20
335,5.572366667,control,LE1,C20
340,6.5645,control,LE1,C20
345,7.2199,control,LE1,C20
350,7.178033333,control,LE1,C20
355,6.800066667,control,LE1,C20
360,6.1278,control,LE1,C20
365,5.228466667,control,LE1,C20
370,5.2371,control,LE1,C20
375,4.743833333,control,LE1,C20
380,4.4874,control,LE1,C20
385,4.2399,control,LE1,C20
390,3.8922,control,LE1,C20
395,3.5447,control,LE1,C20
400,3.148933333,control,LE1,C20
405,3.142033333,control,LE1,C20
410,3.052,control,LE1,C20
415,3.026666667,control,LE1,C20
420,3.0141,control,LE1,C20
425,2.9908,control,LE1,C20
430,2.971466667,control,LE1,C20
435,2.883966667,control,LE1,C20
440,2.897966667,control,LE1,C20
445,2.838533333,control,LE1,C20
450,2.7174,control,LE1,C20
455,2.6567,control,LE1,C20
460,2.5787,control,LE1,C20
465,2.512033333,control,LE1,C20
470,2.529266667,control,LE1,C20
475,2.476833333,control,LE1,C20
480,2.4218,control,LE1,C20
485,2.426566667,control,LE1,C20
490,2.362433333,control,LE1,C20
495,2.3289,control,LE1,C20
500,2.2793,control,LE1,C20
505,2.277066667,control,LE1,C20
510,2.222033333,control,LE1,C20
515,2.231566667,control,LE1,C20
185,2.383466667,control,LE2,C20
190,2.436866667,control,LE2,C20
195,2.437233333,control,LE2,C20
200,2.523266667,control,LE2,C20
205,2.5992,control,LE2,C20
210,2.641666667,control,LE2,C20
215,2.690633333,control,LE2,C20
220,2.813833333,control,LE2,C20
225,2.9103,control,LE2,C20
230,2.9936,control,LE2,C20
235,3.062166667,control,LE2,C20
240,3.2949,control,LE2,C20
245,3.4224,control,LE2,C20
250,3.4604,control,LE2,C20
255,3.5054,control,LE2,C20
260,3.572733333,control,LE2,C20
265,3.994566667,control,LE2,C20
270,4.300366667,control,LE2,C20
275,4.973433333,control,LE2,C20
280,6.087266667,control,LE2,C20
285,6.574433333,control,LE2,C20
290,7.364933333,control,LE2,C20
295,7.8082,control,LE2,C20
300,7.827166667,control,LE2,C20
305,7.812266667,control,LE2,C20
310,7.548533333,control,LE2,C20
315,6.8268,control,LE2,C20
320,6.182466667,control,LE2,C20
325,5.2987,control,LE2,C20
330,4.4671,control,LE2,C20
335,3.9787,control,LE2,C20
340,3.759,control,LE2,C20
345,3.547166667,control,LE2,C20
350,3.423266667,control,LE2,C20
355,3.367333333,control,LE2,C20
360,3.302633333,control,LE2,C20
365,3.203766667,control,LE2,C20
370,3.044,control,LE2,C20
375,3.068166667,control,LE2,C20
380,3.1505,control,LE2,C20
385,3.051566667,control,LE2,C20
390,2.775466667,control,LE2,C20
395,2.702366667,control,LE2,C20
400,2.6861,control,LE2,C20
405,2.610933333,control,LE2,C20
410,2.482066667,control,LE2,C20
415,2.3979,control,LE2,C20
420,2.287733333,control,LE2,C20
425,2.2724,control,LE2,C20
430,2.2286,control,LE2,C20
435,2.205733333,control,LE2,C20
440,2.174133333,control,LE2,C20
445,2.179433333,control,LE2,C20
450,2.1813,control,LE2,C20
455,2.172,control,LE2,C20
460,2.139366667,control,LE2,C20
465,2.136933333,control,LE2,C20
470,2.111533333,control,LE2,C20
475,2.066433333,control,LE2,C20
480,2.064866667,control,LE2,C20
485,2.032,control,LE2,C20
490,2.0165,control,LE2,C20
495,2.016433333,control,LE2,C20
500,2.009833333,control,LE2,C20
505,1.978433333,control,LE2,C20
510,1.983866667,control,LE2,C20
515,1.9629,control,LE2,C20
520,1.9756,control,LE2,C20
525,1.944,control,LE2,C20
530,1.938,control,LE2,C20
535,1.923133333,control,LE2,C20
540,1.895666667,control,LE2,C20
545,1.909133333,control,LE2,C20
550,1.889666667,control,LE2,C20
555,1.901433333,control,LE2,C20
560,1.881866667,control,LE2,C20
565,1.8614,control,LE2,C20
570,1.866033333,control,LE2,C20
575,1.854166667,control,LE2,C20
580,1.846633333,control,LE2,C20
585,1.843766667,control,LE2,C20
590,1.8326,control,LE2,C20
185,2.0686,control,RE1,C20
190,2.094533333,control,RE1,C20
195,2.105333333,control,RE1,C20
200,2.132966667,control,RE1,C20
205,2.166066667,control,RE1,C20
210,2.202933333,control,RE1,C20
215,2.232966667,control,RE1,C20
220,2.276266667,control,RE1,C20
225,2.343733333,control,RE1,C20
230,2.3726,control,RE1,C20
235,2.401733333,control,RE1,C20
240,2.438866667,control,RE1,C20
245,2.514266667,control,RE1,C20
250,2.544133333,control,RE1,C20
255,2.619133333,control,RE1,C20
260,2.724066667,control,RE1,C20
265,2.7349,control,RE1,C20
270,2.756566667,control,RE1,C20
275,2.780966667,control,RE1,C20
280,2.8491,control,RE1,C20
285,3.094,control,RE1,C20
290,3.284233333,control,RE1,C20
295,3.471566667,control,RE1,C20
300,3.59,control,RE1,C20
305,3.601066667,control,RE1,C20
310,3.642466667,control,RE1,C20
315,3.716466667,control,RE1,C20
320,3.708766667,control,RE1,C20
325,3.776966667,control,RE1,C20
330,3.7696,control,RE1,C20
335,3.779233333,control,RE1,C20
340,3.778666667,control,RE1,C20
345,3.744666667,control,RE1,C20
350,3.699666667,control,RE1,C20
355,3.619066667,control,RE1,C20
360,3.520366667,control,RE1,C20
365,3.410766667,control,RE1,C20
370,3.254533333,control,RE1,C20
375,3.140533333,control,RE1,C20
380,3.0213,control,RE1,C20
385,2.903733333,control,RE1,C20
390,2.825166667,control,RE1,C20
395,2.714933333,control,RE1,C20
400,2.6442,control,RE1,C20
405,2.634233333,control,RE1,C20
410,2.611566667,control,RE1,C20
415,2.583966667,control,RE1,C20
420,2.548833333,control,RE1,C20
425,2.507366667,control,RE1,C20
430,2.450066667,control,RE1,C20
435,2.440466667,control,RE1,C20
440,2.372033333,control,RE1,C20
445,2.360833333,control,RE1,C20
450,2.318533333,control,RE1,C20
455,2.2922,control,RE1,C20
460,2.2419,control,RE1,C20
465,2.194333333,control,RE1,C20
185,2.4114,control,RE2,C20
190,2.450366667,control,RE2,C20
195,2.518033333,control,RE2,C20
200,2.557433333,control,RE2,C20
205,2.585566667,control,RE2,C20
210,2.6051,control,RE2,C20
215,2.6514,control,RE2,C20
220,2.741066667,control,RE2,C20
225,2.759066667,control,RE2,C20
230,2.882366667,control,RE2,C20
235,2.991966667,control,RE2,C20
240,3.022833333,control,RE2,C20
245,3.075933333,control,RE2,C20
250,3.132233333,control,RE2,C20
255,3.2271,control,RE2,C20
260,3.5854,control,RE2,C20
265,3.760366667,control,RE2,C20
270,3.849166667,control,RE2,C20
275,4.239733333,control,RE2,C20
280,4.763133333,control,RE2,C20
285,5.363133333,control,RE2,C20
290,5.7967,control,RE2,C20
295,5.999433333,control,RE2,C20
300,5.301433333,control,RE2,C20
305,4.883766667,control,RE2,C20
310,4.601333333,control,RE2,C20
315,4.1811,control,RE2,C20
320,3.478333333,control,RE2,C20
325,3.320566667,control,RE2,C20
330,3.0806,control,RE2,C20
335,2.8713,control,RE2,C20
340,2.792766667,control,RE2,C20
345,2.6845,control,RE2,C20
350,2.665633333,control,RE2,C20
355,2.6091,control,RE2,C20
360,2.556333333,control,RE2,C20
365,2.5124,control,RE2,C20
370,2.462633333,control,RE2,C20
375,2.362066667,control,RE2,C20
380,2.3266,control,RE2,C20
385,2.257266667,control,RE2,C20
390,2.212466667,control,RE2,C20
395,2.178633333,control,RE2,C20
400,2.119933333,control,RE2,C20
405,2.090133333,control,RE2,C20
410,2.077266667,control,RE2,C20
415,2.0755,control,RE2,C20
420,2.043566667,control,RE2,C20
425,2.0439,control,RE2,C20
430,2.031433333,control,RE2,C20
435,2.015233333,control,RE2,C20
440,1.9999,control,RE2,C20
445,1.979966667,control,RE2,C20
450,1.975666667,control,RE2,C20
455,1.9763,control,RE2,C20
460,1.9672,control,RE2,C20
465,1.943666667,control,RE2,C20
470,1.913033333,control,RE2,C20
475,1.884666667,control,RE2,C20
480,1.877866667,control,RE2,C20
485,1.869833333,control,RE2,C20
490,1.8472,control,RE2,C20
495,1.839533333,control,RE2,C20
500,1.8056,control,RE2,C20
505,1.793666667,control,RE2,C20
510,1.774633333,control,RE2,C20
515,1.7669,control,RE2,C20
520,1.761433333,control,RE2,C20
525,1.751566667,control,RE2,C20
530,1.752733333,control,RE2,C20
535,1.737666667,control,RE2,C20
540,1.716466667,control,RE2,C20
185,1.7947,lens3_191,LE1,191_17
190,1.8293,lens3_191,LE1,191_17
195,1.8509,lens3_191,LE1,191_17
200,1.897966667,lens3_191,LE1,191_17
205,1.9492,lens3_191,LE1,191_17
210,1.9936,lens3_191,LE1,191_17
215,2.0483,lens3_191,LE1,191_17
220,2.113633333,lens3_191,LE1,191_17
225,2.148733333,lens3_191,LE1,191_17
230,2.164933333,lens3_191,LE1,191_17
235,2.207566667,lens3_191,LE1,191_17
240,2.2417,lens3_191,LE1,191_17
245,2.273433333,lens3_191,LE1,191_17
250,2.297166667,lens3_191,LE1,191_17
255,2.285533333,lens3_191,LE1,191_17
260,2.28,lens3_191,LE1,191_17
265,2.301533333,lens3_191,LE1,191_17
270,2.335233333,lens3_191,LE1,191_17
